"noun_id";"noun";"noun_count"
4064;"japonesa";1
4065;"renanrgs7";1
4066;"sextafeira";7
4067;"louca";2
4068;"podre";1
4069;"detergente";1
4070;"aranhas";1
4071;"anaszza";1
4072;"pilantra";1
4073;"ifoodverso";1
4074;"hamburgueria";7
4075;"zarpe";1
4076;"ricardope";1
4077;"loteria";1
4078;"camarao";2
4079;"satisfacao";3
4080;"botafogorj";1
4081;"recuperala";1
4082;"ribeirosp2";1
4083;"duplicidade";2
4084;"prazo";8
4085;"acidez";1
4086;"empadinha";1
4087;"alternativa";4
4088;"garotadopinball";1
4089;"carbone";1
4090;"r";9
4091;"bronca";3
4092;"que";7
4093;"yayahxsz";2
4094;"faker";1
4095;"puto";5
4096;"dead";1
4097;"instrumento";1
4098;"centavos";19
4099;"restaurantes";11
4100;"marmitaria";1
4101;"estimativa";2
4102;"vagabundo";5
4103;"fumo";1
4104;"baiano";1
4105;"loudmii";1
4106;"bomba";13
4107;"doencas";1
4108;"poke";2
4109;"joaopiscadinha";1
4110;"retorno";11
4111;"cancelamento";6
4112;"indurizam";1
4113;"atendelo";1
4114;"outcontextfelca";1
4115;"aelinfiresx";1
4116;"kfcbrasil";1
4117;"ingressos";22
4118;"marilenag";1
4119;"aerotown";1
4120;"via";10
4121;"ttatasousa";1
4122;"sonhos";3
4123;"magica";3
4124;"barzinho";2
4125;"ifoodpedi";1
4126;"passarinho";1
4127;"arraial";2
4128;"help";1
4129;"vcs";12
4130;"tchum";2
4131;"prediso";1
4132;"baguncado";1
4133;"mortadela";1
4134;"queijo";2
4135;"cocas";1
4136;"presidenciabr";1
4137;"exame";2
4138;"governo";9
4139;"graduacao";1
4140;"emprego";4
4141;"integra";1
4142;"estagiarios";1
4143;"funcao";4
4144;"pijama";1
4145;"japones";1
4146;"victorpcruz";1
4147;"convictor";1
4148;"repolho";1
4149;"joaohmariani";1
4150;"redemarco";1
4151;"farmacia";6
4152;"allanhenri19";1
4153;"torta";2
4154;"bolacha";1
4155;"euleoguedes";1
4156;"macchiato";2
4157;"caramelo";1
4158;"sentidos";4
4159;"amantes";1
4160;"perfeicao";2
4161;"mordida";3
4162;"topbrownie";1
4163;"combinacao";2
4164;"irresistivel";1
4165;"amores";5
4166;"aroma";1
4167;"sabor";7
4168;"abstinencia";1
4169;"anotacao";1
4170;"batatas";2
4171;"ta";1
4172;"esmola";1
4173;"dinamica";2
4174;"pragas";1
4175;"breve";8
4176;"fuleiro";1
4177;"eternidade";1
4178;"lanchinho";2
4179;"podroes";1
4180;"msgs";1
4181;"estorno";7
4182;"21h";10
4183;"capinar";1
4184;"liiamessi";1
4185;"camarotes";1
4186;"tirolesa";1
4187;"combo";16
4188;"estrelas";7
4189;"gabsssales";1
4190;"trocos";1
4191;"burger";1
4192;"luda12510940";1
4193;"aquecedor";1
4194;"descontos";113
4195;"paimdt";2
4196;"instituicoes";2
4197;"nubank";1
4198;"queijos";1
4199;"xsalada";1
4200;"sobral";1
4201;"hambuguer";1
4202;"carnes";2
4203;"ray";1
4204;"ml";2
4205;"combos";2
4206;"completo";1
4207;"mllvxj";1
4208;"amizades";2
4209;"eventos";2
4210;"sorteios";2
4211;"teste";7
4212;"14hrs";2
4213;"assistencia";2
4214;"evacuacao";1
4215;"kit";3
4216;"q2";2
4217;"gasolina";4
4218;"tablet";1
4219;"semladrao";1
4220;"subway";2
4221;"mcdonaldsbr";5
4222;"brinquedo";3
4223;"endereco";7
4224;"xtudo";2
4225;"extremos";2
4226;"letterbox";1
4227;"efeitos";1
4228;"coloracao";3
4229;"roteiro";1
4230;"celulares";1
4231;"downtown";1
4232;"assalto";3
4233;"irmaos";1
4234;"3x";3
4235;"canja";1
4236;"tangizinha";1
4237;"nutella";1
4238;"satanas";2
4239;"hot";1
4240;"temaki";7
4241;"sacola";2
4242;"brasileirao";29
4243;"amanha";4
4244;"classico";10
4245;"mequi";1
4246;"madeiradez";1
4247;"100zinho";1
4248;"enrolacao";1
4249;"correto";5
4250;"execucoes";2
4251;"intimacao";2
4252;"maju";1
4253;"remedios";1
4254;"prioridades";1
4255;"holypokeetemaki";1
4256;"pedimo";1
4257;"quilo";1
4258;"coxinha";4
4259;"cagada";3
4260;"bancos";1
4261;"imagens";6
4262;"vtnc";1
4263;"pipoca";3
4264;"luzinha";1
4265;"ladeira";3
4266;"porrada";6
4267;"pacsdj";1
4268;"ngc";2
4269;"acetona";1
4270;"palmeiras";182
4271;"avanteens";1
4272;"zagueiro";27
4273;"cidades";4
4274;"macete";1
4275;"refri";5
4276;"1h";1
4277;"ovo";8
4278;"12h25";1
4279;"nevasca";1
4280;"fini";1
4281;"chamado";2
4282;"baiao";1
4283;"mecanismo";1
4284;"nuvem";1
4285;"ol";1
4286;"chao";4
4287;"vaso";3
4288;"mangos";1
4289;"reposta";1
4290;"cnpj";1
4291;"maionese";1
4292;"giraffas";1
4293;"ultima";4
4294;"item";7
4295;"coxinhas";2
4296;"falha";7
4297;"brocolis";2
4298;"case";1
4299;"marcas";10
4300;"cazetv";3
4301;"tim";1
4302;"cocacola";4
4303;"patrocinadores";1
4304;"aju";1
4305;"tablete";1
4306;"bolso";4
4307;"r20";1
4308;"transacoes";1
4309;"transtornos";1
4310;"shotapapito";1
4311;"oscarulisses";1
4312;"narrador";2
4313;"gol";55
4314;"aq";3
4315;"farinha";2
4316;"caramba";5
4317;"romanoxx";1
4318;"pistola";2
4319;"atendentes";1
4320;"mrcheneycookies";1
4321;"golpe";7
4322;"obstaculo";1
4323;"esperanca";6
4324;"regiao";4
4325;"risco";7
4326;"notinha";2
4327;"bonequinho";1
4328;"choramdo";1
4329;"lol";2
4330;"bilhete";4
4331;"prejuizo";7
4332;"afood";1
4333;"colocanto";1
4334;"orla";2
4335;"mcflurry";1
4336;"arrependimento";5
4337;"file";1
4338;"fernandolackman";1
4339;"ctt";1
4340;"ip";1
4341;"socorro";3
4342;"sincerelysant";1
4343;"entregaafff";1
4344;"incentivo";2
4345;"rapido";1
4346;"acaizinho";1
4347;"depre";1
4348;"cupao";1
4349;"marmitaifood";1
4350;"surra";9
4351;"material";3
4352;"saida";10
4353;"saber";2
4354;"rogeriomartins";1
4355;"thai";1
4356;"caratinga";1
4357;"cervejinha";2
4358;"smp";1
4359;"tiracao";1
4360;"jantar";3
4361;"marcoantonionds";1
4362;"acre";2
4363;"dm";1
4364;"rockweelsilva";1
4365;"juizes";5
4366;"justificativa";1
4367;"minisalgados";1
4368;"extrato";1
4369;"compiladao";1
4370;"profissionais";2
4371;"busca";19
4372;"proporcoes";2
4373;"linkedin";1
4374;"executivos";1
4375;"gurus";1
4376;"lucro";6
4377;"amelhornoticia";1
4378;"oque";6
4379;"artesanal";1
4380;"viseira";1
4381;"osculos";1
4382;"fatia";1
4383;"slice";1
4384;"justo";3
4385;"insumos";1
4386;"mandioca";1
4387;"barras";1
4388;"merchandising";1
4389;"kaidotio";1
4390;"bolinho";3
4391;"pudim";3
4392;"ylana";1
4393;"pratinho";1
4394;"8h";1
4395;"verificacao";1
4396;"leonardosena111";1
4397;"hulk";1
4398;"azar";1
4399;"ops";1
4400;"dagua";1
4401;"comercial";1
4402;"gols";29
4403;"22h13";1
4404;"23h13";1
4405;"laxante";1
4406;"label";1
4407;"mic";1
4408;"bonezin";1
4409;"floricultura";1
4410;"zattarrafael";1
4411;"proposta";17
4412;"santos";27
4413;"chopp";2
4414;"rodo";1
4415;"terrakeul";3
4416;"legal";1
4417;"amigona";1
4418;"fornecedores";1
4419;"atropelada";1
4420;"pastel";4
4421;"cnh";1
4422;"dcta";1
4423;"seg";4
4424;"parmebr";2
4425;"tortinha";1
4426;"gelatina";1
4427;"parabens";10
4428;"capitalistas";1
4429;"confirmacao";1
4430;"andresteiner";2
4431;"refrigerantes";2
4432;"sowhatcami";2
4433;"folgados";1
4434;"comprinha";1
4435;"recado";2
4436;"rango";2
4437;"malas";2
4438;"neurose";1
4439;"blabla";1
4440;"bairro";1
4441;"22h";3
4442;"distribuidora";1
4443;"malbec";1
4444;"proxima";2
4445;"pamonha";3
4446;"ressarcimento";1
4447;"ouco";2
4448;"tasty";1
4449;"telefon";1
4450;"incas";1
4451;"cruzeiro";19
4452;"goleiro";13
4453;"beelfos2";1
4454;"canudinho";1
4455;"tartarugas";1
4456;"pum";1
4457;"fardinho";1
4458;"mins";1
4459;"vassoura";2
4460;"pia";4
4461;"game";6
4462;"envio";1
4463;"incomodo";3
4464;"procedimento";4
4465;"sacanagem";4
4466;"defen";1
4467;"decepcao";4
4468;"copo";4
4469;"brigadeiro";2
4470;"ninho";5
4471;"garganta";3
4472;"reias";2
4473;"maioneses";1
4474;"porteiro";2
4475;"myanyc";1
4476;"manutencao";3
4477;"fomequeria";1
4478;"550ml";1
4479;"crias";3
4480;"sub20";13
4481;"nonoinvestidor";1
4482;"engenheiro";1
4483;"administrador";1
4484;"fazenda";3
4485;"hr";2
4486;"visto";8
4487;"centrinho";1
4488;"chanel5spanic";1
4489;"2x";2
4490;"bem";3
4491;"arthur404dev";1
4492;"relatos";1
4493;"salada";1
4494;"cuscuzlicia";1
4495;"senso";1
4496;"moco";4
4497;"pavisconti";1
4498;"quadra";3
4499;"letreiro";1
4500;"sujeira";4
4501;"tapete";1
4502;"oftalmo";1
4503;"cunhado";1
4504;"exames";2
4505;"rebulico";1
4506;"jornaleiro";1
4507;"rappibrasil";1
4508;"14h45";1
4509;"14h55";1
4510;"13h40";1
4511;"marmitex";1
4512;"feijoada";1
4513;"14h26";1
4514;"14h40";1
4515;"barbaresendex";1
4516;"servicosuporte";1
4517;"porco";1
4518;"tele";1
4519;"divida";8
4520;"andar";3
4521;"picanha";2
4522;"motos";1
4523;"escamento";1
4524;"009lu";1
4525;"davibowie";1
4526;"hahahaha";1
4527;"local";5
4528;"chinelagem";1
4529;"bando";10
4530;"cadastro";4
4531;"area";8
4532;"paollaguimraess";1
4533;"faltou";1
4534;"ifoodto";2
4535;"controle";3
4536;"pedacos";2
4537;"cheese";1
4538;"ifoodamassei";1
4539;"prestador";1
4540;"sodexo";2
4541;"salgado";2
4542;"burgers";1
4543;"sobremesa";2
4544;"3hr";1
4545;"tenis";5
4546;"renansoaresm";1
4547;"bofe";1
4548;"gourmet";1
4549;"contanto";2
4550;"alineciola";1
4551;"770ml";1
4552;"complementos";1
4553;"motoqueiro";1
4554;"prixike";1
4555;"chicken";1
4556;"praga";2
4557;"quedao";1
4558;"escada";1
4559;"lucasleite";1
4560;"laytxt";1
4561;"tempero";1
4562;"sal";3
4563;"cpf";3
4564;"credito";5
4565;"visita";3
4566;"selfservicecomchurrasco";1
4567;"vilavelhatododia";1
4568;"tulipa";2
4569;"croc";1
4570;"chef";1
4571;"risoto";1
4572;"vrva";1
4573;"comprinhas";1
4574;"finasterida";1
4575;"mc";2
4576;"copinho";2
4577;"bio";2
4578;"unicornios";1
4579;"daki";1
4580;"documento";1
4581;"limites";4
4582;"festivaldohamburguernoifood";2
4583;"resultado";17
4584;"planejamento";2
4585;"centro";9
4586;"normal";7
4587;"login";2
4588;"pedid";1
4589;"carne";4
4590;"warslack";1
4591;"perfis";6
4592;"hipocrisia";3
4593;"sustento";2
4594;"peterjordan100";1
4595;"vinculei";1
4596;"preciso";1
4597;"otaria";1
4598;"pesquisadores";2
4599;"periodico";2
4600;"investigacao";3
4601;"estabel";1
4602;"leituraspretas";1
4603;"insanidade";3
4604;"estabelecimentos";2
4605;"samiabomfim";1
4606;"hamburgurias";1
4607;"lata";3
4608;"mcdonalds";2
4609;"akabanekurodo";1
4610;"sbtonline";1
4611;"educacao";7
4612;"simpatia";1
4613;"solicitacao";2
4614;"aldorandondbb";1
4615;"assediador";1
4616;"hospital";1
4617;"historico";11
4618;"brisadeiro";1
4619;"avaliacoes";1
4620;"salve";2
4621;"doguinha";1
4622;"pitbull";2
4623;"cachorrinha";1
4624;"mocao";1
4625;"jau";1
4626;"estrelinhas";1
4627;"affs";1
4628;"sache";1
4629;"wiscas";1
4630;"medicao";1
4631;"vozes";2
4632;"mozao";4
4633;"cativeiro";1
4634;"fantasmas";1
4635;"tlnyuri";1
4636;"whatsapp";3
4637;"partido";3
4638;"candidato";3
4639;"governador";1
4640;"proximo";4
4641;"condimentos";1
4642;"critica";1
4643;"bagunca";2
4644;"riodejaneiro";1
4645;"boi";1
4646;"juliaminegirl0";2
4647;"heineken";1
4648;"moral";12
4649;"gurizada";4
4650;"dojao";1
4651;"procopionobeat";1
4652;"farmacias";1
4653;"guarana";1
4654;"humilde";1
4655;"lovetgomes";1
4656;"hmm";2
4657;"auxilio";1
4658;"funcionario";3
4659;"hj";2
4660;"lanchao";2
4661;"lulutdoorkut";1
4662;"ponta";3
4663;"encantos";1
4664;"canto";4
4665;"agonia";2
4666;"ferro";2
4667;"crl";2
4668;"lamen";1
4669;"jvaddsgf";1
4670;"extratos";1
4671;"caixinha";2
4672;"bike";2
4673;"monstro";1
4674;"confeiteira";1
4675;"pontonoazul";1
4676;"olhadinha";1
4677;"jessicc";1
4678;"desisto";2
4679;"carolcordeiro7";1
4680;"engracado";1
4681;"cabecaeu";1
4682;"josue";1
4683;"tragedia";2
4684;"yuika";1
4685;"condicao";4
4686;"tombo";1
4687;"ovinhos";1
4688;"jambu";1
4689;"acerola";1
4690;"digitos";1
4691;"ceutif";1
4692;"reta";3
4693;"barro";1
4694;"claretee";1
4695;"larissalzz";2
4696;"timer";1
4697;"multa";8
4698;"comunistas";1
4699;"orgao";3
4700;"exercito";3
4701;"elisaagds";1
4702;"fut";1
4703;"rolo";1
4704;"marisep1";1
4705;"oscarfilho";1
4706;"viickbitt";1
4707;"burocracia";1
4708;"baixaria";1
4709;"farra";1
4710;"podrao";1
4711;"mlk";4
4712;"maisss";1
4713;"dolares";6
4714;"apto";1
4715;"celiaca";1
4716;"camarada";1
4717;"nd";2
4718;"hein";1
4719;"voucher";3
4720;"deizionce";1
4721;"leles";1
4722;"hehe";1
4723;"carazinho";1
4724;"filtros";2
4725;"alelo";1
4726;"dogao";1
4727;"larisantosbe";1
4728;"cheddar";1
4729;"sanduiches";2
4730;"cheque";1
4731;"acumulo";2
4732;"r300";2
4733;"algoritmo";3
4734;"claragsantana";1
4735;"comodidade";1
4736;"cuca";4
4737;"inseto";1
4738;"itatiaia";1
4739;"pizzaria";2
4740;"modalidade";1
4741;"block";1
4742;"400ml";1
4743;"bizarro";2
4744;"maandykinder";1
4745;"felicidade";11
4746;"enfeite";1
4747;"indio";2
4748;"belacancela";1
4749;"enquete";1
4750;"mdd";1
4751;"blog";3
4752;"ousafadenha";1
4753;"aanarios";1
4754;"filhota";1
4755;"sabuguei";1
4756;"esforco";5
4757;"codorna";2
4758;"tanka";1
4759;"maratona";2
4760;"dev";1
4761;"lorbixsky";1
4762;"pera";2
4763;"rafaelgloves";2
4764;"prisao";1
4765;"autismo";2
4766;"medida";5
4767;"subjetividade";2
4768;"ifoodpigz";1
4769;"tecnico";10
4770;"micharia";1
4771;"roda";2
4772;"brunaosc";1
4773;"debito";1
4774;"prazos";1
4775;"rebolativizando";1
4776;"thexfocus";1
4777;"parceiros";1
4778;"bibip3rigosa";1
4779;"alynejales";1
4780;"machos";1
4781;"danieetah";1
4782;"lainesilva19ls";1
4783;"gorjetas";1
4784;"demoiselle";1
4785;"parmegiana";1
4786;"odeias";1
4787;"cumulo";1
4788;"banquete";1
4789;"hugookkkj";1
4790;"validacao";2
4791;"fortao";1
4792;"bilhetinho";1
4793;"manuh";1
4794;"vencedor";7
4795;"carrinho";3
4796;"canela";1
4797;"importante";5
4798;"maipurper";4
4799;"300ml";1
4800;"brunavvaz";1
4801;"salinhas";1
4802;"coworking";1
4803;"apostas";3
4804;"ferias";1
4805;"receita";2
4806;"sucession";1
4807;"jackdaniels";1
4808;"itapema";1
4809;"portal";4
4810;"gebrando2";1
4811;"mel";1
4812;"especial";1
4813;"queridinha";2
4814;"raio";1
4815;"disponibilidade";1
4816;"maceioalagoas";1
4817;"paralelo";2
4818;"lote";1
4819;"fanta";2
4820;"portinha";1
4821;"queridas";1
4822;"problenas";1
4823;"parametro";3
4824;"advocacia";1
4825;"corneshop";1
4826;"central";2
4827;"algo";1
4828;"saravicck";1
4829;"pencas";1
4830;"bixinho";2
4831;"mimozinho";1
4832;"louco";4
4833;"isohelyu";1
4834;"simonisants938";1
4835;"redimi";1
4836;"desktop";1
4837;"form";1
4838;"button";2
4839;"dx";1
4840;"ramonzitu";1
4841;"categorias";18
4842;"castigo";1
4843;"auto";2
4844;"pretencao";1
4845;"passagem";7
4846;"leleooli";1
4847;"rafaela85527730";1
4848;"luanavilhosa";1
4849;"atacados";1
4850;"gquirinom";1
4851;"amandaleao1511";1
4852;"cecinhamaciel";1
4853;"feedbacks";1
4854;"cubos";2
4855;"hibibs";1
4856;"cardapio";1
4857;"fofura";1
4858;"gmail";1
4859;"bucaneira";1
4860;"etapas";1
4861;"loriennemartins";1
4862;"bigpromosprime";1
4863;"gxmorxs";1
4864;"vazio";1
4865;"motoca";1
4866;"eusamuelrocha";1
4867;"tisbernardo";1
4868;"taquara";1
4869;"capoliveira01";1
4870;"amanda918674582";1
4871;"sport";1
4872;"penaltis";8
4873;"fwspzs1";1
4874;"vitoormonteiro";1
4875;"essesprecos";1
4876;"ferperinelli";1
4877;"alecris";1
4878;"jacquel60410455";1
4879;"estephaviana";1
4880;"junior680836273";1
4881;"cintias96246277";1
4882;"brito3547744388";1
4883;"memoryyana";1
4884;"intromissao";1
4885;"maluuribas";1
4886;"paixaojuliaaa";1
4887;"juba";1
4888;"pipoqueiro";1
4889;"renarenazi75448";1
4890;"jessiesathler";1
4891;"feli635danilo";1
4892;"2l";1
4893;"ferpaiva";1
4894;"danielarmani4";1
4895;"krugelbruna";1
4896;"programacao";6
4897;"gerpietroski";1
4898;"jcatielly91369";1
4899;"pgdistri";1
4900;"tuanao420";1
4901;"anjosnicks";1
4902;"marip0";1
4903;"burrinho";1
4904;"musico";1
4905;"probertoadv";1
4906;"concurso";5
4907;"tnc";3
4908;"anacmagalhaesss";1
4909;"codigos";34
4910;"serginapenas";1
4911;"wandersonfalca5";1
4912;"womakerscode";1
4913;"cli";1
4914;"luccasml";1
4915;"sabados";1
4916;"patyloise";1
4917;"deusinho";1
4918;"iwik0";1
4919;"faturamento";1
4920;"liquidos";1
4921;"varejo";1
4922;"custas";1
4923;"cracuda";1
4924;"prata";2
4925;"viciada";1
4926;"bandinha";1
4927;"pista";1
4928;"prostituta";1
4929;"diaestudio";1
4930;"mvinemv";1
4931;"titiaxuxuofc";1
4932;"alinerdias";1
4933;"repost";2
4934;"diegoca19920100";1
4935;"mahmarcilia";1
4936;"geovannasantus";1
4937;"tempao";4
4938;"emails";2
4939;"ursula";3
4940;"tritao";1
4941;"euamocafegelado";1
4942;"bushi";1
4943;"la";6
4944;"tamiresspeixoto";1
4945;"unidade";3
4946;"simulacoes";1
4947;"lanchesdoces";1
4948;"thatsokay123";1
4949;"supermercados";1
4950;"geladeira";1
4951;"reserva";6
4952;"vaca";4
4953;"hashi";1
4954;"yakissoba";1
4955;"superjointed";1
4956;"sabino1122";1
4957;"weldemelo";1
4958;"vei";1
4959;"aposta";7
4960;"rifa";1
4961;"jantarzinho";2
4962;"375ml";1
4963;"iogorfrut";1
4964;"sena19603";1
4965;"ariivieira";1
4966;"afrodit43392901";1
4967;"30praumtour";1
4968;"bicuda";1
4969;"morenakady";1
4970;"leahsilva929";1
4971;"stillraf";1
4972;"shirtsleevesact";1
4973;"oficio";1
4974;"l55139";1
4975;"olivaci777";1
4976;"paty17014";1
4977;"juanigoreoeoeo";1
4978;"micaele54920296";1
4979;"gustavomelofa";1
4980;"claudin78038960";1
4981;"claudin";1
4982;"g07275361";1
4983;"kahlins";1
4984;"helloguysitsm3";1
4985;"twitos";1
4986;"carrefour";2
4987;"vaniejb";1
4988;"marmitinhas";1
4989;"evelindianearq";1
4990;"sabrina21133863";1
4991;"vitoria023a";1
4992;"leojaime";1
4993;"eficiencia";1
4994;"cleybsonol";1
4995;"conceiosilvasa3";1
4996;"carolis1310";1
4997;"wellcassola";1
4998;"roberthlimalins";1
4999;"lua99253";1
5000;"franscamparini";1
5001;"pos";2
5002;"amaaislinda";1
5003;"maahrtorres";1
5004;"eduardasony2";1
5005;"chirlenesantana";1
5006;"wellsalvator3";1
5007;"salvador";8
5008;"dyherculeslima";1
5009;"uinikeli";1
5010;"otaviof44105174";1
5011;"cmaisas";1
5012;"terceirizadas";1
5013;"solucoes";2
5014;"empada";2
5015;"ca";3
5016;"williammachado";1
5017;"daniele19921709";1
5018;"amendoim";2
5019;"dejoily";1
5020;"nabrisams";1
5021;"empresarios";5
5022;"iguiramos11";1
5023;"eiguuu";1
5024;"nicolef67374053";1
5025;"abatimento";1
5026;"troncho";1
5027;"mariaol91885386";1
5028;"renata138456758";1
5029;"meritocracia";1
5030;"patrao";2
5031;"dinheirinho";2
5032;"vicksantosp";1
5033;"luisaloveea";1
5034;"xmxnxxxl";1
5035;"camillas2wa";1
5036;"longaaa";1
5037;"senegoidinad";1
5038;"oxeanny12";1
5039;"liviasanto48186";1
5040;"monalis13589653";1
5041;"nikkos";1
5042;"tops";2
5043;"fotinhas";1
5044;"totem";1
5045;"iamfezinho";1
5046;"gremista";4
5047;"gremio";895
5048;"chapeu";9
5049;"put";2
5050;"amargo";1
5051;"futebolinfo";70
5052;"suarez";45
5053;"arabia";7
5054;"hilal";4
5055;"cfdoficial";1
5056;"gremistas";5
5057;"torcedora";5
5058;"basegremista";6
5059;"quartas";9
5060;"competicao";22
5061;"corinthians";1038
5062;"rafapfeiffer";1
5063;"tentativa";4
5064;"aproximacao";2
5065;"leste";10
5066;"moeda";3
5067;"sinistro";2
5068;"alho";1
5069;"fruki";1
5070;"marketing";4
5071;"comojogougremio";1
5072;"pepe";1
5073;"maisvalia";1
5074;"cenario";10
5075;"torcedores";19
5076;"curintia";1
5077;"lei";32
5078;"nomes";5
5079;"alerta";2
5080;"segundona";2
5081;"comprovante";1
5082;"brunoxmartinez";1
5083;"luisfelipeam";1
5084;"mira";3
5085;"barca";8
5086;"jordi";2
5087;"imortal";3
5088;"craque";13
5089;"concorrencia";3
5090;"grenal";5
5091;"futers";16
5092;"moralzinha";2
5093;"monstra";2
5094;"arremedo";2
5095;"empate";10
5096;"flamengo";25
5097;"whatsapptelegram";2
5098;"reposicao";3
5099;"estoque";3
5100;"camisas";4
5101;"retromania";1
5102;"tamanhos";6
5103;"aff";4
5104;"jvramos";1
5105;"oeste";2
5106;"maraca";6
5107;"vapor";1
5108;"joeypodre";1
5109;"wstdasshoe";1
5110;"liberta";4
5111;"mlsarabia";1
5112;"locais";3
5113;"perfeitinho";1
5114;"rival";8
5115;"criminoso";4
5116;"racismo";13
5117;"sorteio";11
5118;"psitarjapreta";1
5119;"cavs";1
5120;"desko";1
5121;"renatoimpera";1
5122;"cgi";1
5123;"barcelonapsg";1
5124;"adidas";4
5125;"socio";3
5126;"brabo";3
5127;"luang7i";2
5128;"lediolegal";1
5129;"anedota";1
5130;"uruguaio";2
5131;"contratos";1
5132;"tjfoficial";1
5133;"atencoes";2
5134;"racing";7
5135;"kedima";1
5136;"barraca";1
5137;"clarinha";2
5138;"futebolfemininotricolor";7
5139;"vamossaopaulo";5
5140;"vulgaott";2
5141;"luisito";3
5142;"diarioole";2
5143;"lebehs";4
5144;"euros";9
5145;"fonte";12
5146;"band";2
5147;"barrigada";2
5148;"barrisul";1
5149;"pior";4
5150;"penalti";11
5151;"cacete";5
5152;"feliz";2
5153;"estadio";20
5154;"nocontextfooty";1
5155;"transicao";6
5156;"dutbossle";1
5157;"lesao";8
5158;"musculo";2
5159;"coxa";3
5160;"linesbss";1
5161;"resumo";6
5162;"gamaadinha";1
5163;"torneio";6
5164;"clubes";19
5165;"gzh";3
5166;"realdryice";1
5167;"desfile";2
5168;"robogremio";3
5169;"casos";4
5170;"agente";2
5171;"busquets";2
5172;"jogadores";37
5173;"radar";2
5174;"ligamento";2
5175;"joelho";6
5176;"equivalencia";1
5177;"goleia";1
5178;"g6";1
5179;"lider";12
5180;"identificacao";5
5181;"chuteiras";2
5182;"moicano";2
5183;"novidade";10
5184;"improvaveis";4
5185;"bragantino";4
5186;"atletas";8
5187;"diretor";4
5188;"golaco";3
5189;"umbro";2
5190;"homenagem";5
5191;"castelhanos";1
5192;"brasileiros";6
5193;"estrangeiros";1
5194;"semis";5
5195;"asriccilol";1
5196;"probabilidades";2
5197;"sgs";2
5198;"melhores";6
5199;"desimpedidos";1
5200;"atleticopr";1
5201;"colorado";5
5202;"prk";1
5203;"clausula";2
5204;"consultoria";2
5205;"river";11
5206;"kyobr";1
5207;"duplinha";1
5208;"pistoleiro";2
5209;"deficit";2
5210;"nananana";1
5211;"lanterna";2
5212;"pedro1898";2
5213;"bahiadecepcao";2
5214;"classificado";1
5215;"semifinal";13
5216;"volante";4
5217;"exbahia";1
5218;"exsantos";1
5219;"preparador";1
5220;"goleiros";3
5221;"maiaaspfc";2
5222;"titulo";19
5223;"bah";2
5224;"saca";1
5225;"gremiogeralmente";1
5226;"arbitragem";2
5227;"futtmais";2
5228;"decisao";21
5229;"flaviagsilva";1
5230;"facilidade";2
5231;"rdimortal";1
5232;"reforcos";2
5233;"juarezroth";3
5234;"lucasalencara11";1
5235;"maracana";7
5236;"vardybolso";1
5237;"prestigio";2
5238;"torcedoras";29
5239;"cunho";1
5240;"sonso";1
5241;"gracinha";2
5242;"fino";1
5243;"bola";25
5244;"cr7";21
5245;"agustapiacarp";1
5246;"obrigatorio";1
5247;"saopaulofc";1
5248;"cotia";3
5249;"jovempanesporte";3
5250;"cariocao";1
5251;"espanhol";2
5252;"imprensa";10
5253;"afronta";3
5254;"motivacao";2
5255;"pesgrau";1
5256;"danielpevidal";1
5257;"chute";3
5258;"propostas";7
5259;"tv";13
5260;"selecao";15
5261;"negocios";4
5262;"humaita";2
5263;"toneladas";1
5264;"lucasvash";1
5265;"jogosspfc";2
5266;"confrontos";17
5267;"curiosidadeseu";3
5268;"messiflaa";1
5269;"chamarao";1
5270;"mls";21
5271;"chimarrao";3
5272;"bragan";1
5273;"desempenho";5
5274;"setores";1
5275;"3deg";1
5276;"jaleco";1
5277;"inter";2
5278;"renight";2
5279;"gabigol";8
5280;"luizito";4
5281;"pixbet";3
5282;"diazinho";2
5283;"oficialsincerao";7
5284;"mandos";3
5285;"copadobrasil2023";7
5286;"america";3
5287;"titulos";10
5288;"kolorado";1
5289;"ibisnacional";1
5290;"fardar";1
5291;"11h";2
5292;"confronto";15
5293;"oficialsala12";7
5294;"agachamento";3
5295;"potencia";3
5296;"salto";1
5297;"hipertrofia";2
5298;"posterior";2
5299;"treinamento";1
5300;"desequilibrio";1
5301;"quadriceps";1
5302;"bitello";4
5303;"dores";2
5304;"notificacoes";4
5305;"esportesdasorte";4
5306;"leonardodiasba";1
5307;"famossisima";1
5308;"distancia";5
5309;"matamata";2
5310;"tricolores";1
5311;"esportes";5
5312;"duelo";12
5313;"novorizontino";1
5314;"novibet";1
5315;"odd";4
5316;"tricolorgzh";2
5317;"pontaria";1
5318;"crmunari";1
5319;"x1";1
5320;"finalizacoes";2
5321;"levamo";1
5322;"polemica";1
5323;"boletos";1
5324;"sirio";1
5325;"tricolor";7
5326;"aproveitamento";6
5327;"marcelobechler";1
5328;"goldeplacarj";1
5329;"botafogo";17
5330;"campeonato";16
5331;"rodrigobuenotv";2
5332;"logicamas";1
5333;"gremiopedia";1
5334;"guarany";2
5335;"placar";7
5336;"olimpico";3
5337;"partida";23
5338;"10h";2
5339;"bruvillafranca";1
5340;"martinsfut";1
5341;"rodnunes1";1
5342;"materias";3
5343;"jovens";3
5344;"sulistas";2
5345;"loiras";3
5346;"expectativa";10
